user_genome	reference_genome	skani_ani	skani_af	reference_taxonomy	other_related_references(genome_id,species_name,radius,ANI,AF)
UHM598.41016_R.bin.43	GCF_000455825.1	99.01	0.8967	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium maritypicum_A	GCF_017876435.1, s__Microbacterium phyllosphaerae, 95.0, 81.88, 0.276; GCF_900095745.1, s__Microbacterium oxydans_B, 95.0, 85.77, 0.465; GCF_002848265.1, s__Microbacterium sp002848265, 95.0, 82.02, 0.358; GCF_019056515.1, s__Microbacterium sp001595495, 95.0, 82.52, 0.368; GCF_006716345.1, s__Microbacterium saperdae, 95.0, 82.47, 0.31; GCF_019969685.1, s__Microbacterium sp019969685, 95.0, 83.06, 0.33; GCF_002979515.1, s__Microbacterium sp002979515, 95.0, 88.19, 0.623; GCA_017744855.1, s__Microbacterium sp017744855, 95.0, 82.37, 0.232; GCF_028751685.1, s__Microbacterium luteolum, 95.0, 83.11, 0.336; GCF_918698005.1, s__Microbacterium sp918698005, 95.0, 79.47, 0.167; GCF_002979655.1, s__Microbacterium sp002979655, 95.0, 85.9, 0.467; GCF_001423615.1, s__Microbacterium sp001423615, 95.0, 81.74, 0.277; GCF_904066215.1, s__Microbacterium sp002456035, 95.0, 82.24, 0.374; GCF_017355365.1, s__Microbacterium sp017355365, 95.0, 82.52, 0.259; GCF_001866135.1, s__Microbacterium sp001866135, 95.0, 82.22, 0.389; GCF_022627955.1, s__Microbacterium sp022627955, 95.0, 81.19, 0.284; GCF_903645325.1, s__Microbacterium ihumii, 95.0, 79.63, 0.177; GCF_030407765.1, s__Microbacterium sp030407765, 95.0, 81.47, 0.284; GCF_006540085.1, s__Microbacterium oxydans, 95.0, 87.8, 0.669; GCF_001423485.1, s__Microbacterium sp001423485, 95.0, 81.28, 0.26; GCF_001262495.1, s__Microbacterium sp001262495, 95.0, 81.59, 0.285; GCF_018613995.1, s__Microbacterium sp018613995, 95.0, 84.4, 0.204; GCF_015040615.1, s__Microbacterium sp015040615, 95.0, 79.65, 0.151; GCF_003075395.1, s__Microbacterium sp003075395, 95.0, 82.7, 0.346; GCF_020524545.1, s__Microbacterium paraoxydans_C, 95.0, 84.51, 0.485; GCF_001889265.1, s__Microbacterium sp001889265, 95.0, 81.25, 0.284; GCF_002979415.1, s__Microbacterium sp002979415, 95.0, 82.62, 0.271; GCF_000956405.1, s__Microbacterium oxydans_C, 95.0, 87.23, 0.614; GCF_001426995.1, s__Microbacterium sp001426995, 95.0, 81.3, 0.296; GCF_007667425.1, s__Microbacterium sp007667425, 95.0, 80.88, 0.265; GCF_002979475.1, s__Microbacterium sp002979475, 95.0, 87.06, 0.547; GCF_001049495.1, s__Microbacterium sp001049495, 95.0, 80.86, 0.291; GCF_006385575.1, s__Microbacterium foliorum_B, 95.0, 81.31, 0.282; GCA_029203165.1, s__Microbacterium colombiense, 95.0, 82.16, 0.322; GCF_025836995.1, s__Microbacterium sp025836995, 95.0, 79.45, 0.169; GCF_000956525.1, s__Microbacterium oxydans_A, 95.0, 82.01, 0.305; GCF_002979435.1, s__Microbacterium sp002979435, 95.0, 86.02, 0.524; GCF_014171575.1, s__Microbacterium sp014171575, 95.0, 84.61, 0.429; GCF_001513675.1, s__Microbacterium sp001513675, 95.0, 80.37, 0.23; GCF_008868005.1, s__Microbacterium algeriense, 95.0, 84.45, 0.477; GCF_900105335.1, s__Microbacterium paraoxydans, 95.0, 82.11, 0.359; GCF_000967865.1, s__Microbacterium sp000967865, 95.0, 82.23, 0.302; GCF_025143365.1, s__Microbacterium sp025143365, 95.0, 83.71, 0.327; GCF_015354505.1, s__Microbacterium sp015354505, 95.0, 81.04, 0.252; GCF_017939615.1, s__Microbacterium sp017939615, 95.0, 82.04, 0.395; GCF_026559675.1, s__Microbacterium oxydans_D, 95.0, 86.44, 0.571; GCF_002872075.1, s__Microbacterium kitamiense, 95.0, 80.47, 0.216; GCF_002362255.1, s__Microbacterium sp002362255, 95.0, 82.61, 0.289; GCF_030816505.1, s__Microbacterium sp030816505, 95.0, 82.38, 0.297; GCF_001650405.1, s__Microbacterium sp001650405, 95.0, 82.72, 0.28; GCF_007954505.1, s__Microbacterium sp000800925, 95.0, 85.23, 0.481; GCF_030816295.1, s__Microbacterium natoriense, 95.0, 80.54, 0.19; GCA_029239165.1, s__Microbacterium sp029239165, 95.0, 86.24, 0.348; GCA_008868125.1, s__Microbacterium maritypicum, 95.0, 88.94, 0.726; GCF_004794515.1, s__Microbacterium sp004794515, 95.0, 86.52, 0.483; GCF_023101165.1, s__Microbacterium sp004794315, 95.0, 82.53, 0.41; GCF_023715885.1, s__Microbacterium hydrocarbonoxydans_C, 95.0, 81.09, 0.279; GCF_018224615.1, s__Microbacterium paraoxydans_B, 95.0, 82.33, 0.411; GCF_008271365.1, s__Microbacterium sp008271365, 95.0, 81.78, 0.353; GCF_007988825.1, s__Microbacterium aerolatum, 95.0, 79.24, 0.167; GCF_003367705.1, s__Microbacterium foliorum, 95.0, 81.26, 0.278; GCF_904831005.1, s__Microbacterium hydrocarbonoxydans_B, 95.0, 81.02, 0.233; GCA_029959905.1, s__Microbacterium sp029959905, 95.0, 82.34, 0.265; GCF_023101185.1, s__Microbacterium sp017405925, 95.0, 81.72, 0.289; GCF_900105205.1, s__Microbacterium hydrocarbonoxydans, 95.0, 81.44, 0.289; GCF_023091245.1, s__Microbacterium sp023091245, 95.0, 81.77, 0.318; GCF_011752045.1, s__Microbacterium sp001639925, 95.0, 81.39, 0.273; GCF_004794465.1, s__Microbacterium sp004794465, 95.0, 83.81, 0.327; GCF_001552355.1, s__Microbacterium resistens, 95.0, 81.75, 0.159; GCF_002024885.1, s__Microbacterium foliorum_A, 95.0, 81.46, 0.286
UHM598.41016_R.bin.44	GCF_022387135.1	97.8	0.9033	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas sp002472915	GCF_024809975.1, s__Comamonas sp024809975, 95.0, 89.73, 0.71; GCF_004364775.1, s__Comamonas sp004364775, 95.0, 92.23, 0.788; GCF_014076495.1, s__Comamonas koreensis_A, 95.0, 91.47, 0.789; GCF_000410635.1, s__Comamonas sp000410635, 95.0, 91.42, 0.762; GCF_021026195.1, s__Comamonas koreensis, 95.0, 93.85, 0.831; GCF_014109725.1, s__Comamonas piscis, 95.0, 90.14, 0.742
UHM598.41016_R.bin.45	GCF_023221595.1	98.8	0.9262999999999999	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus qingshengii	GCF_030056735.1, s__Rhodococcus sp030056735, 95.0, 93.15, 0.855; GCF_021025955.1, s__Rhodococcus qingshengii_B, 95.0, 93.84, 0.867; GCF_001552595.1, s__Rhodococcus erythropolis, 95.0, 95.55, 0.892; GCF_016598535.1, s__Rhodococcus erythropolis_D, 95.0, 94.26, 0.897
UHM598.41016_R.bin.55	GCF_009660355.1	97.56	0.8265	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium paramultivorum	GCF_002420705.1, s__Sphingobacterium sp002420705, 95.0, 87.92, 0.579; GCA_031286695.1, s__Sphingobacterium sp031286695, 95.0, 89.11, 0.617; GCA_022712315.1, s__Sphingobacterium sp022712315, 95.0, 87.17, 0.539; GCF_007830445.1, s__Sphingobacterium siyangense, 95.0, 95.33, 0.74; GCF_030818895.1, s__Sphingobacterium zeae, 95.0, 86.61, 0.448; GCA_031253985.1, s__Sphingobacterium sp031253985, 95.0, 86.49, 0.534; GCF_000988325.1, s__Sphingobacterium sp000988325, 95.0, 91.02, 0.707; GCF_900457465.1, s__Sphingobacterium multivorum, 95.0, 91.77, 0.685; GCA_002386525.1, s__Sphingobacterium sp002386525, 95.0, 85.7, 0.439; GCF_002500745.1, s__Sphingobacterium sp002500745, 95.0, 87.41, 0.48
UHM598.41016_R.bin.57	GCF_000369485.1	96.85	0.8741	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	GCF_023702675.1, s__Acinetobacter sp011753255, 95.0, 91.85, 0.832; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 90.93, 0.795; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 93.07, 0.802; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 91.71, 0.757
UHM598.41016_R.bin.58	GCF_000369485.1	96.49	0.8575	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	GCF_013072695.1, s__Acinetobacter sp013072695, 95.0, 89.86, 0.663; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 89.5, 0.699; GCF_023702715.1, s__Acinetobacter sp023702715, 95.0, 90.36, 0.688; GCF_000369805.1, s__Acinetobacter sp000369805, 95.0, 88.88, 0.69; GCF_000413855.1, s__Acinetobacter gyllenbergii, 95.0, 87.62, 0.633; GCF_023702675.1, s__Acinetobacter sp011753255, 95.0, 91.04, 0.712; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 92.28, 0.717; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 91.08, 0.687; GCF_000367945.1, s__Acinetobacter proteolyticus, 95.0, 89.02, 0.658
UHM598.41016_R.bin.59	GCF_000369485.1	97.54	0.9359999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 91.77, 0.8; GCF_000367945.1, s__Acinetobacter proteolyticus, 95.0, 90.02, 0.769; GCF_000369805.1, s__Acinetobacter sp000369805, 95.0, 90.98, 0.858; GCF_023702675.1, s__Acinetobacter sp011753255, 95.0, 91.84, 0.867; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 92.81, 0.821; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 91.67, 0.858; GCF_013072695.1, s__Acinetobacter sp013072695, 95.0, 91.32, 0.813; GCF_023702715.1, s__Acinetobacter sp023702715, 95.0, 90.56, 0.783
UHM598.41016_R.bin.6	GCF_000761245.1	98.38	0.9098	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas testosteroni_C	GCA_019236485.1, s__Comamonas sp019236485, 95.0, 87.11, 0.417; GCF_011752915.1, s__Comamonas sp011752915, 95.0, 92.0, 0.754; GCF_008326825.1, s__Comamonas testosteroni_H, 95.0, 93.74, 0.807; GCF_000241525.1, s__Comamonas testosteroni, 95.0, 94.31, 0.813; GCA_014637085.1, s__Comamonas phosphati, 95.0, 83.18, 0.272; GCF_001544075.1, s__Comamonas terrae, 95.0, 83.41, 0.292; GCF_030064165.1, s__Comamonas sp030064165, 95.0, 86.25, 0.444; GCA_003569915.1, s__Comamonas testosteroni_D, 95.0, 84.45, 0.39; GCA_031277805.1, s__Comamonas sp031277805, 95.0, 85.8, 0.453; GCF_030505195.1, s__Comamonas testosteroni_G, 95.0, 94.89, 0.807; GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 80.43, 0.15; GCF_012844455.2, s__Comamonas suwonensis, 95.0, 84.93, 0.463; GCF_900564145.1, s__Comamonas sp900564145, 95.0, 82.99, 0.325; GCF_000739375.1, s__Comamonas testosteroni_B, 95.0, 92.46, 0.765; GCA_008727115.1, s__Comamonas testosteroni_E, 95.0, 84.68, 0.479; GCF_002754475.1, s__Comamonas sp002754475, 95.0, 84.4, 0.486; GCF_000964545.1, s__Comamonas thiooxydans, 95.0, 94.04, 0.807; GCF_014076415.1, s__Comamonas testosteroni_F, 95.0, 93.65, 0.785; GCF_009360615.1, s__Comamonas sp009360615, 95.0, 90.94, 0.697; GCF_019186805.1, s__Comamonas fluminis, 95.0, 83.99, 0.376
UHM598.41016_R.bin.66	GCF_025961315.1	95.96	0.7071	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium kitahiroshimense	
UHM598.41016_R.bin.67	GCF_000620105.1	96.6	0.8862000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans	
UHM598.41016_R.bin.68	GCF_000797495.1	98.84	0.8717	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella peoriensis	GCA_018365455.1, s__Robinsoniella sp900555455, 95.0, 85.15, 0.442; GCA_900540475.1, s__Robinsoniella sp900540475, 95.0, 86.24, 0.465; GCA_900539655.1, s__Robinsoniella sp900539655, 95.0, 86.84, 0.479
UHM598.41016_R.bin.7	GCF_002075345.1	98.55	0.9026000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	GCF_015672735.1, s__Citrobacter sp015672735, 95.0, 87.25, 0.62; GCF_018342065.1, s__Citrobacter sp018342065, 95.0, 88.25, 0.682; GCF_004353845.1, s__Citrobacter arsenatis, 95.0, 93.0, 0.827; GCF_000759755.1, s__Citrobacter werkmanii, 95.0, 90.98, 0.769; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 92.07, 0.784; GCF_003818115.1, s__Citrobacter youngae, 95.0, 90.07, 0.714; GCF_030332225.1, s__Citrobacter sp030332225, 95.0, 88.06, 0.639; GCF_004684345.1, s__Citrobacter tructae, 95.0, 88.05, 0.672; GCF_029717145.1, s__Citrobacter gillenii, 95.0, 87.05, 0.602; GCF_001037495.1, s__Citrobacter sp001037495, 95.0, 87.31, 0.604; GCF_024023655.1, s__Citrobacter meridianamericanus, 95.0, 91.61, 0.78; GCF_005281345.1, s__Citrobacter sp005281345, 95.0, 88.85, 0.672; GCF_945906775.1, s__Citrobacter sp945906775, 95.0, 87.05, 0.609; GCF_008373795.1, s__Citrobacter pasteurii, 95.0, 89.88, 0.686; GCF_011064845.1, s__Citrobacter freundii, 95.0, 92.16, 0.8; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 90.96, 0.742; GCA_020099315.1, s__Citrobacter europaeus, 95.0, 93.27, 0.779
UHM598.41016_R.bin.8	GCF_000025565.1	98.39	0.9189	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae	GCF_002939185.1, s__Enterobacter sichuanensis, 95.0, 89.44, 0.528; GCF_000211415.1, s__Enterobacter mori, 95.0, 89.06, 0.52; GCF_025244905.1, s__Enterobacter mori_A, 95.0, 88.8, 0.499; GCF_011078175.1, s__Enterobacter cloacae_Q, 95.0, 87.87, 0.409; GCF_009176645.1, s__Enterobacter oligotrophicus, 95.0, 88.25, 0.406; GCF_001984825.2, s__Enterobacter chengduensis, 95.0, 88.99, 0.499; GCF_001750725.1, s__Enterobacter ludwigii, 95.0, 88.54, 0.494; GCF_007035645.1, s__Enterobacter asburiae_B, 96.87, 89.24, 0.52; GCF_001521715.1, s__Enterobacter asburiae, 96.14, 89.33, 0.503; GCF_008364625.1, s__Enterobacter dykesii, 95.0, 89.06, 0.514; GCF_001875655.1, s__Enterobacter hormaechei, 95.0, 88.02, 0.416; GCF_002208095.1, s__Enterobacter cloacae_M, 96.54, 88.98, 0.52; GCF_001729765.1, s__Enterobacter kobei, 95.0, 88.68, 0.475; GCF_011754535.1, s__Enterobacter cloacae_N, 95.0, 89.12, 0.519; GCF_003594915.1, s__Enterobacter chuandaensis, 95.0, 88.99, 0.51; GCF_003594935.2, s__Enterobacter huaxiensis, 95.0, 88.29, 0.445; GCA_023023105.1, s__Enterobacter cloacae_I, 95.0, 88.5, 0.437; GCF_019718755.1, s__Enterobacter sp019718755, 95.0, 89.07, 0.513; GCF_024599655.1, s__Enterobacter asburiae_D, 95.5, 89.44, 0.534; GCF_001729805.1, s__Enterobacter roggenkampii, 95.0, 89.09, 0.524; GCF_030444555.1, s__Enterobacter asburiae_F, 96.86, 89.31, 0.52; GCF_024599795.1, s__Enterobacter dissolvens, 95.0, 94.62, 0.849; GCF_013375935.1, s__Enterobacter cloacae_O, 95.0, 88.62, 0.475; GCF_008080435.1, s__Enterobacter asburiae_C, 95.0, 89.11, 0.526; GCA_024160165.1, s__Enterobacter nematophilus, 95.0, 89.3, 0.536; GCF_004331265.1, s__Enterobacter wuhouensis, 95.0, 88.62, 0.447; GCF_008082005.1, s__Enterobacter hormaechei_B, 95.0, 88.18, 0.44; GCF_026420145.1, s__Enterobacter pseudoroggenkampii, 95.0, 89.06, 0.526; GCF_008364555.1, s__Enterobacter vonholyi, 95.0, 89.15, 0.511; GCF_004402045.1, s__Enterobacter nimipressuralis_A, 95.0, 89.36, 0.562; GCA_006385655.1, s__Enterobacter hormaechei_C, 95.0, 88.17, 0.389; GCA_019351845.1, s__Enterobacter quasiroggenkampii, 95.0, 89.07, 0.517; GCF_001022965.1, s__Enterobacter cloacae_L, 95.0, 89.5, 0.583; GCF_019968765.1, s__Enterobacter sp019968765, 95.0, 89.09, 0.514; GCF_000493015.1, s__Enterobacter sp000493015, 95.0, 89.12, 0.522; GCF_001729745.1, s__Enterobacter hoffmannii, 95.0, 87.98, 0.43; GCF_004331385.1, s__Enterobacter quasihormaechei, 95.0, 87.92, 0.429; GCF_900324475.1, s__Enterobacter bugandensis, 95.0, 89.0, 0.519
UHM607.41017_R.bin.10	GCF_000382425.1	97.83	0.7655	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter brevis	GCF_004785645.1, s__Empedobacter tilapiae, 95.0, 86.16, 0.376; GCF_019308355.1, s__Empedobacter falsenii_B, 95.26, 85.5, 0.368; GCF_013488205.1, s__Empedobacter falsenii, 95.0, 86.06, 0.34
UHM607.41017_R.bin.11	GCF_000407505.1	97.74	0.8839	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B phoeniculicola	
UHM607.41017_R.bin.13	GCF_000369485.1	95.9	0.8456999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	
UHM607.41017_R.bin.14	GCF_900186865.1	97.75	0.905	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	GCF_024810105.1, s__Stenotrophomonas maltophilia_AB, 95.0, 84.88, 0.235; GCF_003651185.1, s__Stenotrophomonas maltophilia_Z, 95.0, 84.38, 0.206; GCF_014117215.1, s__Stenotrophomonas tumulicola, 95.0, 84.49, 0.201; GCF_001704155.1, s__Stenotrophomonas rhizophila_A, 95.0, 84.49, 0.206; GCF_900101175.1, s__Stenotrophomonas pavanii, 95.0, 91.0, 0.701; GCF_000020665.1, s__Stenotrophomonas maltophilia_L, 95.0, 90.87, 0.732; GCF_013464915.1, s__Stenotrophomonas maltophilia_AT, 95.0, 92.82, 0.761; GCF_001431665.1, s__Stenotrophomonas maltophilia_K, 95.0, 90.65, 0.671; GCF_002192255.1, s__Stenotrophomonas sp002192255, 95.0, 91.16, 0.721; GCF_945952405.1, s__Stenotrophomonas sp945952405, 95.0, 90.17, 0.653; GCF_013464485.1, s__Stenotrophomonas maltophilia_AW, 95.0, 91.16, 0.696; GCF_003244875.1, s__Stenotrophomonas sepilia, 95.0, 91.1, 0.707; GCA_003484865.1, s__Stenotrophomonas sp003484865, 95.0, 83.67, 0.166; GCF_023518235.1, s__Stenotrophomonas sp003028475, 95.0, 90.14, 0.645; GCA_021733645.1, s__Stenotrophomonas sp021733645, 95.0, 84.44, 0.207; GCF_001431535.1, s__Stenotrophomonas chelatiphaga, 95.0, 84.53, 0.211; GCF_004346925.1, s__Stenotrophomonas maltophilia_A, 95.0, 92.56, 0.763; GCF_002750975.1, s__Stenotrophomonas indicatrix, 95.0, 88.36, 0.541; GCF_002799155.1, s__Stenotrophomonas maltophilia_R, 95.0, 91.1, 0.715; GCF_030128875.1, s__Stenotrophomonas bentonitica_A, 95.0, 84.91, 0.217; GCF_003935715.1, s__Stenotrophomonas maltophilia_AH, 95.0, 84.16, 0.165; GCF_009467805.1, s__Stenotrophomonas nematodicola, 95.0, 84.56, 0.207; GCF_003086775.1, s__Stenotrophomonas sp003086775, 95.0, 88.82, 0.521; GCF_004920835.1, s__Stenotrophomonas maltophilia_AQ, 95.0, 90.51, 0.7; GCF_024519465.1, s__Stenotrophomonas sp024519465, 95.0, 84.6, 0.215; GCA_009912235.1, s__Stenotrophomonas maltophilia_AV, 95.0, 86.58, 0.35; GCF_913778665.1, s__Stenotrophomonas sp913778665, 95.0, 90.5, 0.658; GCF_014621775.1, s__Stenotrophomonas sp014621775, 95.0, 83.64, 0.158; GCF_001431625.1, s__Stenotrophomonas geniculata, 95.0, 92.34, 0.764; GCF_003086795.1, s__Stenotrophomonas sp023423675, 95.0, 88.88, 0.509; GCF_024621935.1, s__Stenotrophomonas muris, 95.0, 91.84, 0.737; GCF_030291075.1, s__Stenotrophomonas sp913776385, 95.0, 91.37, 0.725; GCF_002205165.1, s__Stenotrophomonas maltophilia_N, 95.0, 84.75, 0.212; GCF_913775725.1, s__Stenotrophomonas sp913775725, 95.0, 92.37, 0.756; GCF_013185915.1, s__Stenotrophomonas bentonitica, 95.0, 85.08, 0.211; GCA_002387845.1, s__Stenotrophomonas maltophilia_AG, 95.0, 83.94, 0.174; GCF_030549525.1, s__Stenotrophomonas sp030549525, 95.0, 88.8, 0.561; GCF_025642255.1, s__Stenotrophomonas maltophilia_P, 95.0, 88.03, 0.495; GCF_029960115.1, s__Stenotrophomonas sp029960115, 95.0, 84.16, 0.175; GCA_003525885.1, s__Stenotrophomonas sp003525885, 95.0, 90.79, 0.592; GCF_009832905.1, s__Stenotrophomonas maltophilia_AP, 95.0, 84.64, 0.228; GCF_003970865.1, s__Stenotrophomonas maltophilia_AR, 95.0, 93.04, 0.752; GCF_013004645.1, s__Stenotrophomonas maltophilia_AM, 95.0, 92.85, 0.792; GCA_002364755.1, s__Stenotrophomonas maltophilia_AX, 95.46, 88.54, 0.487; GCF_001274595.1, s__Stenotrophomonas maltophilia_AJ, 95.0, 90.5, 0.667; GCF_002803515.1, s__Stenotrophomonas lactitubi, 95.0, 88.24, 0.542; GCF_029959395.1, s__Stenotrophomonas maltophilia_AD, 95.0, 84.91, 0.212; GCF_002138415.1, s__Stenotrophomonas maltophilia_G, 95.0, 92.01, 0.776; GCF_004684085.1, s__Stenotrophomonas maltophilia_AS, 95.0, 91.01, 0.712; GCA_002435595.1, s__Stenotrophomonas maltophilia_AC, 95.0, 84.68, 0.213; GCA_023423605.1, s__Stenotrophomonas sp023423605, 95.0, 83.43, 0.16; GCF_006970445.1, s__Stenotrophomonas maltophilia_AU, 95.0, 91.28, 0.735; GCA_002333345.1, s__Stenotrophomonas maltophilia_AY, 95.0, 84.77, 0.194; GCF_007667275.1, s__Stenotrophomonas maltophilia_AE, 95.0, 84.24, 0.212; GCF_003205835.1, s__Stenotrophomonas maltophilia_AL, 95.0, 91.64, 0.738; GCA_023430045.1, s__Stenotrophomonas sp023430045, 95.0, 84.25, 0.169; GCF_001676385.1, s__Stenotrophomonas maltophilia_J, 95.0, 89.83, 0.573; GCF_003086695.1, s__Stenotrophomonas sp003086695, 95.0, 88.05, 0.475; GCF_013387485.1, s__Stenotrophomonas maltophilia_AA, 95.0, 84.83, 0.221; GCF_002893095.1, s__Stenotrophomonas sp002893095, 95.0, 84.75, 0.211; GCF_002799165.1, s__Stenotrophomonas maltophilia_Q, 95.0, 92.93, 0.787; GCF_020857975.1, s__Stenotrophomonas rhizophila_C, 95.0, 84.82, 0.238; GCA_003510825.1, s__Stenotrophomonas sp003086795, 95.77, 87.37, 0.353; GCF_000661955.1, s__Stenotrophomonas rhizophila, 95.0, 84.68, 0.226; GCF_013364355.1, s__Stenotrophomonas sp013364355, 95.0, 88.63, 0.546; GCF_003751305.1, s__Stenotrophomonas rhizophila_B, 95.0, 84.36, 0.201; GCF_002799245.1, s__Stenotrophomonas maltophilia_S, 95.0, 90.95, 0.682; GCF_014836545.1, s__Stenotrophomonas pennii, 95.0, 84.66, 0.203; GCF_006974125.1, s__Stenotrophomonas maltophilia_O, 95.0, 93.42, 0.779; GCF_030913365.1, s__Stenotrophomonas sp030913365, 95.0, 87.13, 0.411; GCF_030658505.1, s__Stenotrophomonas sp030658505, 95.0, 91.5, 0.714; GCF_018612915.1, s__Stenotrophomonas sp018612915, 95.0, 84.48, 0.208; GCF_003086895.1, s__Stenotrophomonas sp003086895, 95.0, 88.0, 0.473; GCA_002363385.1, s__Stenotrophomonas maltophilia_AN, 95.0, 84.52, 0.2; GCF_008710035.1, s__Stenotrophomonas cyclobalanopsidis, 95.18, 88.44, 0.475; GCF_000382065.1, s__Stenotrophomonas hibiscicola, 95.0, 92.35, 0.735
UHM607.41017_R.bin.15	GCF_004348115.1	98.18	0.6518999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp004348115	
